Suburb,Price
Hoppers Crossing,1305000.0
Hoppers Crossing,555500.0
Hoppers Crossing,460000.0
Hughesdale,770000.0
Hughesdale,1000000.0
Ivanhoe,1350000.0
Ivanhoe,910000.0
Ivanhoe,1300000.0
Ivanhoe East,2525000.0
Ivanhoe East,535000.0
Keilor Downs,580000.0
Keilor Park,670000.0
Kensington,855000.0
Kensington,990000.0
Kew,630000.0
Kew,942000.0
Kew,912500.0
Kew,515000.0
Kew,672000.0
Kew,1280000.0
Kew East,2162000.0
Kew East,2260000.0
Keysborough,745000.0
Kingsbury,800001.0
Kingsville,1180000.0
Lalor,521000.0
MacLeod,1081000.0
MacLeod,795000.0
MacLeod,945000.0
MacLeod,740000.0
Malvern,910000.0
Malvern,4900000.0
Malvern,592000.0
Malvern,455000.0
Malvern East,2355000.0
Malvern East,2265000.0
Malvern East,1780000.0
Maribyrnong,585000.0
Maribyrnong,940000.0
Maribyrnong,1085000.0
Maribyrnong,1125000.0
McKinnon,1680000.0
Melbourne,850000.0
Melton,400000.0
Melton South,315000.0
Melton South,355000.0
Melton West,355000.0
Mentone,815000.0
Mentone,800000.0
Mentone,885000.0
Mernda,487500.0
Mernda,700000.0
Middle Park,2010000.0
Middle Park,5600000.0
Middle Park,1850000.0
Mill Park,663500.0
Mill Park,732000.0
Mill Park,720000.0
Mill Park,455000.0
Mill Park,556500.0
Mill Park,566000.0
Mill Park,560000.0
Mitcham,1125000.0
Montmorency,830000.0
Montmorency,642000.0
Montmorency,569000.0
Moonee Ponds,1850000.0
Moonee Ponds,1090000.0
Moonee Ponds,1100000.0
Moonee Ponds,760000.0
Moorabbin,1090500.0
Mooroolbark,872000.0
Mooroolbark,730000.0
Mordialloc,519000.0
Mordialloc,1170000.0
Mount Waverley,720000.0
Mount Waverley,572000.0
Mount Waverley,1350000.0
Mount Waverley,855000.0
Mount Waverley,1640000.0
Mount Waverley,1011000.0
Mount Waverley,1450000.0
Mulgrave,880000.0
Mulgrave,960000.0
Mulgrave,750000.0
Murrumbeena,1256000.0
Murrumbeena,330000.0
Murrumbeena,670000.0
Murrumbeena,292000.0
Murrumbeena,602000.0
Niddrie,1337000.0
North Melbourne,970000.0
Northcote,550000.0
Northcote,1232000.0
Nunawading,1200000.0
Nunawading,950000.0
Oak Park,630000.0
Oak Park,460000.0
Oak Park,1138000.0
Oak Park,870000.0
Oakleigh,1410000.0
Oakleigh,1245000.0
Oakleigh East,1114000.0
Oakleigh East,740000.0
Oakleigh South,1120000.0
Oakleigh South,945000.0
Ormond,280000.0
Ormond,485000.0
Pakenham,510000.0
Parkdale,1315000.0
Parkdale,620000.0
Parkville,1770000.0
Pascoe Vale,630000.0
Point Cook,716500.0
Port Melbourne,1725000.0
Port Melbourne,1325000.0
Port Melbourne,625000.0
Port Melbourne,665000.0
Prahran,1810000.0
Prahran,329000.0
Prahran,1400000.0
Preston,850000.0
Preston,645000.0
Preston,1400000.0
Preston,808000.0
Preston,930000.0
Preston,1130000.0
Preston,830000.0
Preston,881000.0
Preston,660000.0
Preston,945000.0
Preston,1210000.0
Preston,970000.0
Preston,465000.0
Preston,725000.0
Preston,990000.0
Preston,972500.0
Preston,955000.0
Princes Hill,1900000.0
Reservoir,1100000.0
Reservoir,1266000.0
Reservoir,1040000.0
Reservoir,625000.0
Reservoir,751000.0
Reservoir,888000.0
Reservoir,521000.0
Reservoir,423750.0
Reservoir,857700.0
Reservoir,642500.0
Reservoir,555000.0
Richmond,1676000.0
Richmond,1400000.0
Richmond,1301000.0
Richmond,575000.0
Ringwood,766000.0
Ringwood East,910000.0
Ringwood East,1200000.0
Ringwood East,1080000.0
Ringwood North,1005000.0
Rosanna,675000.0
Rowville,622000.0
Roxburgh Park,425000.0
Sandringham,2300000.0
Sandringham,1710000.0
Sandringham,516000.0
Sandringham,2221000.0
Seabrook,515000.0
Seaford,540000.0
Seaholme,1360000.0
Seddon,1500000.0
Seddon,1180000.0
South Kingsville,790000.0
South Melbourne,805000.0
South Melbourne,530000.0
South Morang,915000.0
South Morang,460000.0
South Morang,644000.0
South Morang,905000.0
South Morang,647000.0
South Yarra,800000.0
South Yarra,2210000.0
South Yarra,1400000.0
South Yarra,805000.0
South Yarra,2400000.0
South Yarra,535000.0
Southbank,765000.0
Southbank,422000.0
Southbank,590000.0
St Albans,256000.0
St Kilda,2005000.0
St Kilda,928000.0
St Kilda,586500.0
St Kilda,451000.0
Strathmore,1865000.0
Strathmore,1200000.0
Strathmore,1780000.0
Strathmore,790000.0
Sunbury,455000.0
Sunbury,410000.0
Sunshine,635000.0
Sunshine,775000.0
Sunshine North,690500.0
Sunshine West,520000.0
Sunshine West,590900.0
Sunshine West,670000.0
Surrey Hills,740000.0
Taylors Hill,680000.0
Taylors Lakes,790500.0
Taylors Lakes,695000.0
Taylors Lakes,805000.0
Templestowe,1156000.0
Templestowe,1350000.0
Templestowe Lower,710000.0
Templestowe Lower,1010000.0
Thomastown,580000.0
Thomastown,653000.0
Thomastown,740000.0
Thornbury,493000.0
Thornbury,1240000.0
Thornbury,1010000.0
Thornbury,1626000.0
Toorak,550000.0
Toorak,1800000.0
Toorak,2000000.0
Toorak,751000.0
Toorak,682000.0
Tullamarine,355000.0
Vermont,1270000.0
Vermont,975000.0
Vermont,820000.0
Vermont South,750000.0
Wantirna,1280000.0
Warrandyte,850000.0
Warrandyte,1200000.0
Watsonia North,655000.0
Wattle Glen,1140000.0
Werribee,562000.0
Werribee,531000.0
Werribee,490000.0
Werribee,472000.0
Werribee,467000.0
Werribee,302500.0
Werribee,750000.0
Werribee,390000.0
Werribee,460000.0
West Footscray,1155000.0
West Footscray,480000.0
West Footscray,1100000.0
West Melbourne,792000.0
Westmeadows,540000.0
Wheelers Hill,1171000.0
Wheelers Hill,1408000.0
Williamstown,1494000.0
Williamstown,2760000.0
Williamstown,1285000.0
Williamstown,1900000.0
Williamstown,950000.0
Wollert,530000.0
Wollert,745000.0
Wollert,562000.0
Wyndham Vale,627000.0
Yallambie,1670000.0
Yarraville,950000.0
Yarraville,1225000.0
Yarraville,1035000.0
Abbotsford,480000.0
Abbotsford,750000.0
Airport West,730000.0
Albion,820000.0
Albion,746000.0
Alphington,1650000.0
Alphington,2750000.0
Altona,853000.0
Altona,670000.0
Altona,765000.0
Altona Meadows,820000.0
Altona North,1150000.0
Altona North,723000.0
Altona North,870000.0
Altona North,750000.0
Armadale,595000.0
Armadale,3200000.0
Armadale,1550000.0
Ascot Vale,740000.0
Ascot Vale,742000.0
Ascot Vale,1750000.0
Ascot Vale,1360000.0
Ascot Vale,1400000.0
Ascot Vale,1230000.0
Ashburton,2170000.0
Ashburton,2500000.0
Ashwood,1680000.0
Ashwood,1650000.0
Ashwood,1125000.0
Ashwood,860000.0
Aspendale Gardens,845000.0
Avondale Heights,1085000.0
Avondale Heights,750000.0
Balwyn,2380000.0
Balwyn,2100000.0
Balwyn,3100000.0
Balwyn,3050000.0
Balwyn,690000.0
Balwyn North,1557000.0
Balwyn North,1420000.0
Balwyn North,2444000.0
Balwyn North,1485000.0
Balwyn North,2050000.0
Balwyn North,1926000.0
Balwyn North,1490000.0
Bayswater,430000.0
Bayswater,520000.0
Bayswater,925000.0
Bayswater North,616000.0
Beaumaris,2800000.0
Beaumaris,1807000.0
Bentleigh,2700000.0
Bentleigh,1116000.0
Bentleigh,1573000.0
Bentleigh East,1316000.0
Bentleigh East,1617000.0
Bentleigh East,950000.0
Bentleigh East,1525000.0
Bentleigh East,1330000.0
Bentleigh East,999000.0
Bentleigh East,850000.0
Bentleigh East,1228000.0
Berwick,608500.0
Black Rock,879000.0
Blackburn,1112000.0
Blackburn,1425000.0
Blackburn North,1001000.0
Blackburn North,1280000.0
Blackburn South,1300000.0
Blackburn South,725000.0
Briar Hill,710500.0
Brighton,855000.0
Brighton,2020000.0
Brighton,1410000.0
Brighton East,2100000.0
Brighton East,1410000.0
Brighton East,1620000.0
Broadmeadows,310000.0
Broadmeadows,374000.0
Broadmeadows,600000.0
Brooklyn,820000.0
Brunswick,510000.0
Brunswick,1925000.0
Brunswick,890000.0
Brunswick,1500000.0
Brunswick,950000.0
Brunswick East,1300000.0
Brunswick East,1010000.0
Brunswick West,312000.0
Brunswick West,1010000.0
Brunswick West,763000.0
Bulleen,1100000.0
Bundoora,687000.0
Bundoora,680000.0
Bundoora,755000.0
Burnley,1100000.0
Burnside Heights,481000.0
Burwood,918000.0
Burwood East,1523500.0
Burwood East,968000.0
Burwood East,1580000.0
Burwood East,1065000.0
Camberwell,795000.0
Camberwell,1775000.0
Camberwell,2361000.0
Camberwell,1900000.0
Canterbury,2300000.0
Carlton North,1840000.0
Carnegie,920000.0
Carnegie,1550000.0
Caroline Springs,585000.0
Carrum Downs,500000.0
Carrum Downs,561000.0
Caulfield South,295000.0
Caulfield South,1237000.0
Chadstone,740000.0
Cheltenham,1120000.0
Cheltenham,1151000.0
Cheltenham,1051000.0
Cheltenham,760000.0
Cheltenham,1170000.0
Cheltenham,861000.0
Cheltenham,535000.0
Clayton,1361000.0
Clayton,1462000.0
Clayton South,745000.0
Clifton Hill,908000.0
Coburg,421200.0
Coburg,1100000.0
Coburg North,490000.0
Craigieburn,365000.0
Craigieburn,600000.0
Cranbourne East,440000.0
Croydon,567000.0
Croydon,862000.0
Croydon,630000.0
Croydon North,820000.0
Croydon North,1350000.0
Croydon North,1150000.0
Croydon North,859000.0
Dandenong,1071500.0
Dandenong North,750000.0
Deer Park,1025000.0
Dingley Village,1100000.0
Dingley Village,980000.0
Doncaster,1202000.0
Doncaster,1120000.0
Doncaster,885000.0
Doncaster,890000.0
Doncaster,1550000.0
Doncaster East,1500000.0
Doncaster East,1585400.0
Doncaster East,1504000.0
Doncaster East,850000.0
Doncaster East,1400000.0
Doncaster East,1241000.0
Doncaster East,1125000.0
Donvale,1171000.0
Eaglemont,2270000.0
East Melbourne,1875000.0
East Melbourne,1350000.0
Elsternwick,1460000.0
Elsternwick,550000.0
Eltham,840000.0
Eltham,1065000.0
Eltham,880000.0
Eltham,977500.0
Eltham,755000.0
Eltham,810000.0
Eltham,861000.0
Elwood,810000.0
Elwood,580000.0
Elwood,1255000.0
Elwood,550000.0
Elwood,543000.0
Elwood,1950000.0
Epping,660000.0
Epping,547000.0
Epping,680000.0
Epping,568000.0
Epping,680000.0
Epping,350000.0
Essendon,580000.0
Essendon,970000.0
Essendon,1100000.0
Essendon,485000.0
Essendon,1195000.0
Essendon,1155000.0
Essendon North,800000.0
Essendon North,685000.0
Essendon North,506000.0
Fairfield,667000.0
Fawkner,1018000.0
Ferntree Gully,1100000.0
Fitzroy,1394000.0
Fitzroy North,1600000.0
Fitzroy North,620000.0
Fitzroy North,1270000.0
Footscray,240000.0
Footscray,855000.0
Footscray,310000.0
Footscray,910000.0
Forest Hill,1177000.0
Forest Hill,1131000.0
Gisborne,540000.0
Gladstone Park,780000.0
Gladstone Park,691000.0
Gladstone Park,675000.0
Gladstone Park,660000.0
Glen Huntly,1880000.0
Glen Iris,2305000.0
Glen Iris,1650000.0
Glen Iris,760000.0
Glen Waverley,3056000.0
Glen Waverley,1900000.0
Glen Waverley,2650000.0
Glen Waverley,895000.0
Glen Waverley,1290000.0
Glen Waverley,1125000.0
Glen Waverley,655000.0
Glen Waverley,1550000.0
Glen Waverley,1715000.0
Glenroy,780000.0
Glenroy,422000.0
Glenroy,830000.0
Glenroy,780000.0
Gowanbrae,945000.0
Greensborough,1000000.0
Greensborough,1180000.0
Greensborough,640000.0
Greenvale,645000.0
Greenvale,965000.0
Hadfield,785000.0
Hadfield,810000.0
Hallam,601000.0
Hampton,970000.0
Hampton,805000.0
Hampton,2120000.0
Hampton,890000.0
Hampton,2100000.0
Hawthorn,762000.0
Hawthorn,2053000.0
Hawthorn,7650000.0
Hawthorn,375000.0
Hawthorn,525000.0
Hawthorn,1080000.0
Hawthorn East,2225000.0
Hawthorn East,2855000.0
Hawthorn East,890000.0
Hawthorn East,690000.0
Hawthorn East,3255000.0
Hawthorn East,2200000.0
Heatherton,875000.0
Heathmont,655000.0
Heathmont,670000.0
Heidelberg,828000.0
Heidelberg,1230000.0
Heidelberg Heights,590000.0
Heidelberg Heights,654500.0
Heidelberg Heights,710000.0
Heidelberg Heights,640000.0
Highett,1155000.0
Highett,1220000.0
Highett,548000.0
Hillside,935000.0
Hoppers Crossing,555000.0
Hoppers Crossing,535000.0
Hoppers Crossing,640000.0
Huntingdale,1093800.0
Huntingdale,1145000.0
Ivanhoe,970000.0
Ivanhoe East,1853000.0
Keilor Downs,550000.0
Keilor East,1120000.0
Keilor East,1001000.0
Keilor Park,690000.0
Kensington,1070000.0
Kensington,730000.0
Kensington,392000.0
Kensington,1150000.0
Kensington,1415000.0
Kensington,370000.0
Kew,3175000.0
Kew,1375000.0
Kew East,1975000.0
Kingsbury,1250000.0
Kingsville,735000.0
Lalor,638000.0
Lalor,716000.0
Langwarrin,400000.0
Lower Plenty,800000.0
MacLeod,585000.0
Maidstone,505500.0
Maidstone,805000.0
Malvern,3900000.0
Malvern East,2520000.0
Maribyrnong,1702000.0
Maribyrnong,301000.0
McKinnon,960000.0
Melbourne,740000.0
Melbourne,820000.0
Melton,420000.0
Melton South,419000.0
Melton West,400000.0
Mentone,1051000.0
Mentone,1700000.0
Mentone,525000.0
Mentone,670000.0
Mentone,660000.0
Mentone,600000.0
Mentone,455000.0
Mernda,517000.0
Mernda,596000.0
Middle Park,2500000.0
Mill Park,865000.0
Mitcham,1302000.0
Mitcham,800000.0
Mont Albert,1565000.0
Mont Albert,1657000.0
Moonee Ponds,1850000.0
Moonee Ponds,222000.0
Moonee Ponds,750000.0
Moonee Ponds,750000.0
Moorabbin,1289000.0
Mooroolbark,651000.0
Mooroolbark,581000.0
Mordialloc,1320000.0
Mordialloc,1350000.0
Mordialloc,1150000.0
Mordialloc,470500.0
Mordialloc,870000.0
Mordialloc,645000.0
Mount Waverley,1530000.0
Mount Waverley,1570000.0
Mount Waverley,1352000.0
Mount Waverley,1360000.0
Mount Waverley,1530000.0
Mount Waverley,1600000.0
Mount Waverley,1728000.0
Mount Waverley,950000.0
Mulgrave,2000000.0
Mulgrave,901000.0
Mulgrave,757500.0
Mulgrave,757000.0
Mulgrave,902000.0
Murrumbeena,900000.0
Murrumbeena,660000.0
Murrumbeena,1561000.0
Newport,1005000.0
Niddrie,1300000.0
Niddrie,1751000.0
Noble Park,635000.0
North Melbourne,1000000.0
North Melbourne,780000.0
North Melbourne,550000.0
Northcote,1001000.0
Northcote,905000.0
Northcote,1305000.0
Northcote,1516000.0
Northcote,503000.0
Northcote,555000.0
Notting Hill,840000.0
Nunawading,1430000.0
Nunawading,913000.0
Nunawading,1060000.0
Nunawading,806000.0
Oak Park,840000.0
Oak Park,1071888.0
Oak Park,790000.0
Oakleigh East,820000.0
Oakleigh South,1218500.0
Oakleigh South,1110000.0
Ormond,985000.0
Ormond,695000.0
Parkdale,940000.0
Parkdale,1300000.0
Parkville,850000.0
Parkville,900000.0
Pascoe Vale,1260000.0
Pascoe Vale,800000.0
Pascoe Vale,1199000.0
Point Cook,720000.0
Point Cook,550000.0
Port Melbourne,1355000.0
Port Melbourne,1388000.0
Port Melbourne,964000.0
Prahran,1805000.0
Prahran,1420000.0
Prahran,735000.0
Prahran,440000.0
Prahran,2200000.0
Prahran,2300000.0
Preston,727000.0
Preston,674000.0
Preston,1017500.0
Preston,1050000.0
Preston,840000.0
Reservoir,1145000.0
Reservoir,890000.0
Reservoir,510000.0
Reservoir,930000.0
Reservoir,635000.0
Reservoir,850000.0
Reservoir,780000.0
Richmond,1172000.0
Richmond,1255000.0
Richmond,1275000.0
Richmond,433000.0
Richmond,1120000.0
Richmond,645000.0
Richmond,1190000.0
Richmond,534000.0
Richmond,1425000.0
Richmond,650000.0
Ringwood,475000.0
Ringwood,742000.0
Ringwood,800000.0
Ringwood East,1175000.0
Ringwood North,755000.0
Ringwood North,602000.0
Rowville,1005800.0
Rowville,1275000.0
Sandringham,760000.0
Seaford,782500.0
Seaholme,1410000.0
Seddon,900000.0
Seddon,322500.0
Seddon,900000.0
Skye,555698.0
South Melbourne,1250000.0
South Melbourne,2920000.0
South Melbourne,407500.0
South Morang,630500.0
South Morang,510000.0
South Yarra,810000.0
South Yarra,1050000.0
South Yarra,771000.0
Southbank,642500.0
Southbank,422500.0
St Albans,460000.0
St Albans,610000.0
St Albans,621000.0
St Albans,630000.0
St Albans,500000.0
St Kilda,615000.0
Strathmore,1200000.0
Sunbury,455000.0
Sunshine,660000.0
Sunshine,810000.0
Sunshine,805000.0
Sunshine West,453000.0
Surrey Hills,807000.0
Surrey Hills,1310000.0
Surrey Hills,780000.0
Sydenham,471000.0
Tarneit,545000.0
Taylors Hill,558000.0
Taylors Lakes,780000.0
Taylors Lakes,780000.0
Taylors Lakes,715000.0
Templestowe,2000000.0
Templestowe,1450000.0
Templestowe Lower,1240000.0
Thornbury,756000.0
Thornbury,750000.0
Thornbury,1100000.0
Thornbury,700000.0
Thornbury,1205500.0
Thornbury,1031000.0
Toorak,2500000.0
Toorak,6460000.0
Toorak,3750000.0
Vermont,1041000.0
Vermont South,1050000.0
Vermont South,1208000.0
Viewbank,940000.0
Wantirna South,2020000.0
Watsonia,835000.0
Watsonia,1010000.0
Watsonia,830000.0
Werribee,442000.0
Werribee,830000.0
West Footscray,700000.0
Westmeadows,550000.0
Wheelers Hill,736500.0
Windsor,1400000.0
Windsor,447500.0
Yallambie,1000000.0
Yarraville,1035000.0
Abbotsford,855000.0
Aberfeldie,1210000.0
Airport West,737500.0
Airport West,1425000.0
Airport West,905000.0
Albanvale,526500.0
Albert Park,685000.0
Albert Park,1800000.0
Albert Park,1515000.0
Alphington,1800000.0
Alphington,330000.0
Altona,1020000.0
Altona,1280000.0
Altona North,825000.0
Altona North,875000.0
Armadale,5925000.0
Ascot Vale,1010000.0
Ascot Vale,819000.0
Ascot Vale,990000.0
Ascot Vale,1200000.0
Ascot Vale,1375000.0
Ascot Vale,1100000.0
Ashburton,1850000.0
Ashwood,1425000.0
Avondale Heights,773000.0
Balaclava,1475000.0
Balwyn,2180000.0
Balwyn,1280000.0
Balwyn,1231000.0
Balwyn North,1500000.0
Balwyn North,3200000.0
Balwyn North,682000.0
Balwyn North,1453000.0
Balwyn North,1863000.0
Balwyn North,1700000.0
Bayswater,1030000.0
Bayswater North,700000.0
Beaconsfield Upper,675000.0
Beaumaris,945000.0
Bentleigh,1900000.0
Bentleigh East,1303000.0
Bentleigh East,1410000.0
Bentleigh East,817000.0
Bentleigh East,1815000.0
Bentleigh East,1225000.0
Bentleigh East,1430000.0
Berwick,690000.0
Blackburn,880000.0
Blackburn,1562000.0
Blackburn,1300000.0
Blackburn,1530000.0
Blackburn South,1264000.0
Box Hill,2150500.0
Box Hill,1755000.0
Braybrook,810000.0
Braybrook,570000.0
Brighton,2655000.0
Brighton,3275000.0
Brighton,626000.0
Brighton East,2720000.0
Brighton East,2000000.0
Brighton East,2525000.0
Brighton East,1900000.0
Brighton East,1675000.0
Brighton East,1900000.0
Brighton East,1300000.0
Brighton East,2450000.0
Brunswick,1275000.0
Brunswick,900000.0
Brunswick,520000.0
Brunswick,1275000.0
Brunswick,1204000.0
Brunswick,730000.0
Brunswick East,1075000.0
Brunswick West,1268000.0
Brunswick West,1445000.0
Brunswick West,480000.0
Bundoora,796000.0
Bundoora,769000.0
Bundoora,690000.0
Bundoora,960000.0
Burwood,1325000.0
Burwood,1052000.0
Camberwell,525000.0
Camberwell,555000.0
Camberwell,3100000.0
Canterbury,1381000.0
Canterbury,2260000.0
Carlton,1000000.0
Carlton,720000.0
Carlton North,1717500.0
Carlton North,2400000.0
Carlton North,1950000.0
Carnegie,817500.0
Caroline Springs,1150000.0
Carrum,590000.0
Carrum Downs,600000.0
Caulfield,811000.0
Caulfield North,1520000.0
Caulfield South,1700000.0
Caulfield South,960000.0
Chelsea Heights,732000.0
Cheltenham,800000.0
Cheltenham,877000.0
Cheltenham,1255000.0
Cheltenham,900000.0
Cheltenham,750000.0
Cheltenham,1199000.0
Cheltenham,1500000.0
Chirnside Park,786000.0
Clayton,2115000.0
Clayton,780000.0
Coburg,862500.0
Coburg,1020000.0
Coburg,996000.0
Coburg North,1160000.0
Collingwood,1095000.0
Collingwood,750000.0
Coolaroo,390000.0
Craigieburn,421000.0
Craigieburn,680000.0
Craigieburn,344700.0
Craigieburn,492000.0
Craigieburn,425000.0
Craigieburn,460000.0
Craigieburn,390000.0
Croydon,1711000.0
Croydon,985500.0
Croydon,720000.0
Croydon,860000.0
Dallas,408500.0
Dallas,310000.0
Dandenong,620000.0
Deer Park,650000.0
Deer Park,592000.0
Deer Park,716000.0
Deer Park,645000.0
Diamond Creek,588000.0
Dingley Village,840000.0
Dingley Village,801000.0
Dingley Village,955000.0
Doncaster East,830000.0
Doncaster East,1255000.0
Doncaster East,2000000.0
Doncaster East,1369000.0
Donvale,902000.0
East Melbourne,885000.0
Eltham North,967500.0
Eltham North,890000.0
Elwood,1800000.0
Essendon,1200000.0
Essendon,720000.0
Essendon,410000.0
Essendon,930000.0
Essendon,600000.0
Essendon,1360000.0
Essendon West,1390000.0
Fawkner,761000.0
Fawkner,650000.0
Fitzroy,700000.0
Fitzroy North,1275000.0
Fitzroy North,1680000.0
Flemington,1340000.0
Footscray,901000.0
Footscray,849500.0
Forest Hill,1071500.0
Forest Hill,800000.0
Frankston,545000.0
Frankston,570000.0
Frankston,715000.0
Frankston,630000.0
Frankston,700500.0
Frankston,1700000.0
Frankston South,860000.0
Gladstone Park,653000.0
Glen Iris,2862000.0
Glen Iris,2180000.0
Glen Iris,1610000.0
Glen Iris,2450000.0
Glen Iris,2210000.0
Glen Iris,2250000.0
Glen Iris,2155000.0
Glen Waverley,1420000.0
Glen Waverley,1495000.0
Glen Waverley,1125000.0
Glen Waverley,995000.0
Glenroy,1100000.0
Glenroy,695000.0
Glenroy,512000.0
Gowanbrae,820000.0
Greensborough,1050000.0
Greensborough,1326000.0
Greensborough,895000.0
Greensborough,730000.0
Greensborough,880000.0
Greensborough,925000.0
Greenvale,770000.0
Greenvale,715000.0
Greenvale,840500.0
Greenvale,810000.0
Hampton,1600000.0
Hampton,1325000.0
Hampton,3150000.0
Hampton,1285000.0
Hampton,685000.0
Hampton,878000.0
Hampton East,957000.0
Hampton East,1200000.0
Hawthorn,862000.0
Hawthorn,1236000.0
Hawthorn,1750000.0
Hawthorn,2010000.0
Hawthorn,2370000.0
Hawthorn,1480000.0
Hawthorn,1682000.0
Heidelberg,915000.0
Heidelberg,781000.0
Heidelberg West,875000.0
Highett,1300000.0
Highett,595000.0
Highett,1430000.0
Hillside,660000.0
Hillside,480000.0
Hughesdale,965000.0
Ivanhoe,2380000.0
Ivanhoe,1035000.0
Ivanhoe,975000.0
Jacana,556000.0
Keilor,875000.0
Keilor Downs,670000.0
Keilor Downs,715000.0
Keilor Downs,670100.0
Keilor Downs,700000.0
Keilor Downs,575000.0
Keilor East,1703000.0
Kensington,1250000.0
Kensington,395000.0
Kensington,840500.0
Kensington,876000.0
Kew,1995000.0
Kew,1800000.0
Kew,600000.0
Kew,797000.0
Kew,3001000.0
Keysborough,752000.0
Kilsyth,685000.0
Kooyong,670000.0
Lalor,705500.0
Lalor,685000.0
Lalor,560000.0
Lalor,511500.0
Lalor,360000.0
Lalor,645000.0
MacLeod,701000.0
Maidstone,810000.0
Malvern,1000000.0
Malvern East,1275000.0
Malvern East,1690000.0
Malvern East,3600000.0
Maribyrnong,815000.0
Maribyrnong,920000.0
McKinnon,1140000.0
McKinnon,1172500.0
McKinnon,1473000.0
Meadow Heights,467000.0
Melton,405000.0
Melton South,420000.0
Melton South,465000.0
Mernda,440000.0
Middle Park,1210000.0
Mill Park,625000.0
Mill Park,428000.0
Mill Park,745000.0
Mill Park,600000.0
Mill Park,722500.0
Mill Park,421000.0
Mill Park,614000.0
Mitcham,890000.0
Mitcham,1720000.0
Mitcham,960000.0
Montmorency,755000.0
Moonee Ponds,286000.0
Moonee Ponds,1375000.0
Moonee Ponds,1050000.0
Moorabbin,1401500.0
Mordialloc,920000.0
Mordialloc,1110000.0
Mount Evelyn,620000.0
Mount Waverley,1200000.0
Mount Waverley,1387000.0
Mount Waverley,970000.0
Mount Waverley,870000.0
Mount Waverley,1250000.0
Mount Waverley,1450000.0
Mulgrave,865000.0
Murrumbeena,1410000.0
Murrumbeena,1220500.0
Murrumbeena,357000.0
Murrumbeena,1920000.0
Narre Warren,565000.0
Narre Warren,597500.0
Newport,1250000.0
Newport,1230000.0
Newport,1220000.0
Niddrie,1315000.0
Noble Park,660000.0
North Melbourne,570000.0
North Melbourne,850000.0
North Warrandyte,1550000.0
Northcote,1000000.0
Northcote,1240000.0
Northcote,1590000.0
Northcote,1275000.0
Northcote,1350000.0
Nunawading,1015000.0
Nunawading,1075000.0
Oak Park,821000.0
Oak Park,1071888.0
Oak Park,560000.0
Oakleigh,1750000.0
Oakleigh East,1210000.0
Oakleigh East,1380000.0
Oakleigh South,1500000.0
Oakleigh South,1215000.0
Oakleigh South,1265000.0
Oakleigh South,1050000.0
Ormond,790000.0
Pakenham,410500.0
Parkdale,1230000.0
Parkdale,1200000.0
Parkdale,1300000.0
Parkdale,1400000.0
Pascoe Vale,955000.0
Pascoe Vale,860000.0
Pascoe Vale,740000.0
Port Melbourne,816000.0
Port Melbourne,800000.0
Prahran,1020000.0
Prahran,660000.0
Preston,1242000.0
Preston,1365000.0
Preston,691000.0
Preston,660000.0
Preston,875000.0
Preston,1350000.0
Preston,1020000.0
Reservoir,900000.0
Reservoir,630000.0
Reservoir,970000.0
Reservoir,877500.0
Reservoir,912000.0
Reservoir,550000.0
Reservoir,685000.0
Reservoir,270000.0
Reservoir,790000.0
Reservoir,670000.0
Reservoir,911000.0
Reservoir,365000.0
Reservoir,470000.0
Richmond,890500.0
Richmond,665000.0
Richmond,355000.0
Richmond,1300000.0
Richmond,717000.0
Richmond,1530000.0
Riddells Creek,817000.0
Riddells Creek,967500.0
Ringwood,1291000.0
Ringwood,1085000.0
Ringwood North,750000.0
Ripponlea,1005000.0
Rowville,860000.0
Sandhurst,645000.0
Sandringham,1770000.0
Sandringham,2250000.0
Scoresby,833800.0
Seaford,900000.0
Seaford,585000.0
Seaford,800000.0
Seaford,1050000.0
Seddon,1085000.0
Silvan,1070000.0
South Melbourne,1700000.0
South Morang,642000.0
South Morang,545000.0
South Yarra,470000.0
South Yarra,945000.0
South Yarra,537000.0
South Yarra,850000.0
South Yarra,900000.0
South Yarra,1810000.0
Spotswood,785000.0
Springvale,721000.0
Springvale,770000.0
Springvale,1005000.0
St Albans,492000.0
St Albans,600000.0
St Kilda,1650000.0
Strathmore,950000.0
Strathmore,883000.0
Strathmore,1650000.0
Sunbury,423000.0
Sunbury,571750.0
Sunbury,755000.0
Sunshine,755000.0
Sunshine West,780000.0
Sunshine West,518000.0
Surrey Hills,2000000.0
Surrey Hills,1050000.0
Taylors Lakes,725000.0
Taylors Lakes,716000.0
Templestowe,1450000.0
Templestowe,1860000.0
Templestowe Lower,1181000.0
Templestowe Lower,1352000.0
Thomastown,632500.0
Thomastown,460000.0
Thomastown,651000.0
Thomastown,831000.0
Thornbury,1250000.0
Thornbury,1460000.0
Thornbury,1320000.0
Thornbury,1000000.0
Thornbury,1420000.0
Toorak,640000.0
Toorak,720000.0
Travancore,856000.0
Vermont,1235000.0
Vermont South,1425000.0
Vermont South,1650000.0
Vermont South,1400000.0
Vermont South,1290000.0
Viewbank,1070000.0
Viewbank,825000.0
Viewbank,1061000.0
Wantirna,1000000.0
Wantirna,821000.0
Wantirna South,717000.0
Wantirna South,1160000.0
Wantirna South,1180000.0
Watsonia North,800000.0
Werribee,375000.0
West Footscray,749000.0
